09/22/2025-18:30:42.910139  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33274 -> 172.17.100.121:80
09/22/2025-18:30:42.911343  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33274 -> 172.17.100.121:80
09/22/2025-18:30:42.912456  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33274 -> 172.17.100.121:80
09/22/2025-18:30:42.913508  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33274 -> 172.17.100.121:80
09/22/2025-18:30:42.914559  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33274 -> 172.17.100.121:80
09/22/2025-18:30:42.915582  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33274 -> 172.17.100.121:80
09/22/2025-18:30:42.916595  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33274 -> 172.17.100.121:80
09/22/2025-18:30:42.917629  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33274 -> 172.17.100.121:80
09/22/2025-18:30:42.918632  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33274 -> 172.17.100.121:80
09/22/2025-18:30:42.921679  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.923303  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.926561  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.927666  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.928758  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.929732  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.930763  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.931966  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.934093  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.935975  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.935975  [**] [1:2019526:5] ET WEB_SERVER WEB-PHP phpinfo access [**] [Classification: Information Leak] [Priority: 2] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.938060  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.938060  [**] [1:2019526:5] ET WEB_SERVER WEB-PHP phpinfo access [**] [Classification: Information Leak] [Priority: 2] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.942547  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.943948  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.945294  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.946600  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.948146  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.949668  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.950947  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.952230  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.954705  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.955780  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.956851  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.963244  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.964832  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.966058  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.967398  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.968761  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.970066  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.971385  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.972494  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.973587  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.974753  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.975811  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.976912  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.978056  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.979149  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.980214  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.981315  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.983513  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.985568  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.986594  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.987623  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.988740  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.989866  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.991350  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.992477  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.995645  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.997754  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:42.999438  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:43.000563  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:43.001603  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:43.003968  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33282 -> 172.17.100.121:80
09/22/2025-18:30:43.006107  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33292 -> 172.17.100.121:80
09/22/2025-18:30:43.008811  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33292 -> 172.17.100.121:80
09/22/2025-18:30:43.010788  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33298 -> 172.17.100.121:80
09/22/2025-18:30:43.012342  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33298 -> 172.17.100.121:80
09/22/2025-18:30:43.013345  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33298 -> 172.17.100.121:80
09/22/2025-18:30:43.015277  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33298 -> 172.17.100.121:80
09/22/2025-18:30:43.016191  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33298 -> 172.17.100.121:80
09/22/2025-18:30:43.017239  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33298 -> 172.17.100.121:80
09/22/2025-18:30:43.018223  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33298 -> 172.17.100.121:80
09/22/2025-18:30:43.019210  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33298 -> 172.17.100.121:80
09/22/2025-18:30:43.020188  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33298 -> 172.17.100.121:80
09/22/2025-18:30:43.022996  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33304 -> 172.17.100.121:80
09/22/2025-18:30:43.024614  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33304 -> 172.17.100.121:80
09/22/2025-18:30:43.026772  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33304 -> 172.17.100.121:80
09/22/2025-18:30:43.030783  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33304 -> 172.17.100.121:80
09/22/2025-18:30:43.031835  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33304 -> 172.17.100.121:80
09/22/2025-18:30:43.032876  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33304 -> 172.17.100.121:80
09/22/2025-18:30:43.034871  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33304 -> 172.17.100.121:80
09/22/2025-18:30:43.036217  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33304 -> 172.17.100.121:80
09/22/2025-18:30:43.037964  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33318 -> 172.17.100.121:80
09/22/2025-18:30:43.039528  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33318 -> 172.17.100.121:80
09/22/2025-18:30:43.040569  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33318 -> 172.17.100.121:80
09/22/2025-18:30:43.042747  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33318 -> 172.17.100.121:80
09/22/2025-18:30:43.043851  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33318 -> 172.17.100.121:80
09/22/2025-18:30:43.044916  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33318 -> 172.17.100.121:80
09/22/2025-18:30:43.046417  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33318 -> 172.17.100.121:80
09/22/2025-18:30:43.047390  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33318 -> 172.17.100.121:80
09/22/2025-18:30:43.049204  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33328 -> 172.17.100.121:80
09/22/2025-18:30:43.050799  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33328 -> 172.17.100.121:80
09/22/2025-18:30:43.053455  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.055032  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.055975  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.056961  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.057891  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.058838  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.059852  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.060858  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.061852  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.062788  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.066849  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.067845  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.068868  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.069940  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.071014  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.100253  [**] [1:2101877:11] GPL WEB_SERVER printenv access [**] [Classification: access to a potentially vulnerable web application] [Priority: 2] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.122746  [**] [1:2101145:11] GPL WEB_SERVER /~root access [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.158861  [**] [1:2101145:11] GPL WEB_SERVER /~root access [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.173146  [**] [1:2101145:11] GPL WEB_SERVER /~root access [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33334 -> 172.17.100.121:80
09/22/2025-18:30:43.217358  [**] [1:2101108:14] GPL WEB_SERVER Tomcat server snoop access [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33348 -> 172.17.100.121:80
09/22/2025-18:30:43.233054  [**] [1:2016184:6] ET WEB_SERVER ColdFusion administrator access [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:33348 -> 172.17.100.121:80
09/22/2025-18:30:43.255199  [**] [1:2049400:1] ET WEB_SERVER /etc/passwd Detected in URI [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33348 -> 172.17.100.121:80
09/22/2025-18:30:43.256323  [**] [1:2049400:1] ET WEB_SERVER /etc/passwd Detected in URI [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33348 -> 172.17.100.121:80
09/22/2025-18:30:43.259316  [**] [1:2049400:1] ET WEB_SERVER /etc/passwd Detected in URI [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33348 -> 172.17.100.121:80
09/22/2025-18:30:43.260584  [**] [1:2049400:1] ET WEB_SERVER /etc/passwd Detected in URI [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33348 -> 172.17.100.121:80
09/22/2025-18:30:43.261769  [**] [1:2049400:1] ET WEB_SERVER /etc/passwd Detected in URI [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33348 -> 172.17.100.121:80
09/22/2025-18:30:43.268443  [**] [1:2049400:1] ET WEB_SERVER /etc/passwd Detected in URI [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33348 -> 172.17.100.121:80
09/22/2025-18:30:43.269624  [**] [1:2049400:1] ET WEB_SERVER /etc/passwd Detected in URI [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33348 -> 172.17.100.121:80
09/22/2025-18:30:43.271868  [**] [1:2049400:1] ET WEB_SERVER /etc/passwd Detected in URI [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33348 -> 172.17.100.121:80
09/22/2025-18:30:43.274167  [**] [1:2049400:1] ET WEB_SERVER /etc/passwd Detected in URI [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33348 -> 172.17.100.121:80
09/22/2025-18:30:43.293518  [**] [1:2101649:11] GPL WEB_SERVER perl command attempt [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 192.42.1.174:33360 -> 172.17.100.121:80
